team,state,nfl_year,players_from_state,from_desc
MIN,Arizona,1997,2,high_school
MIN,Utah,1997,1,high_school
MIN,West Virginia,1997,1,high_school
MIN,Kentucky,1997,1,high_school
MIN,Virginia,1997,1,high_school
MIN,South Carolina,1997,1,high_school
MIN,Hawaii,1997,1,high_school
MIN,Iowa,1997,1,high_school
MIN,West Virginia,1998,2,birth
MIN,Maryland,1998,1,birth
MIN,Ohio,1998,6,birth
MIN,Mississippi,1998,3,birth
MIN,Texas,1998,5,birth
MIN,Alabama,1998,3,birth
MIN,Pennsylvania,1998,3,birth
MIN,Georgia,1998,4,birth
MIN,California,1998,4,birth
MIN,Florida,1998,4,birth
MIN,Tennessee,1998,1,birth
MIN,Louisiana,1998,3,birth
MIN,Minnesota,1998,1,birth
MIN,Illinois,1998,1,birth
MIN,Iowa,1998,1,birth
MIN,North Carolina,1998,1,birth
MIN,New York,1998,2,birth
MIN,Virginia,1998,1,birth
MIN,Oregon,1998,1,birth
MIN,Michigan,1998,1,birth
MIN,South Carolina,1998,1,birth
MIN,Arizona,1998,1,birth
MIN,West Virginia,1998,2,high_school
MIN,California,1998,5,high_school
MIN,Ohio,1998,5,high_school
MIN,Mississippi,1998,3,high_school
MIN,Texas,1998,6,high_school
MIN,Alabama,1998,2,high_school
MIN,Pennsylvania,1998,3,high_school
MIN,Georgia,1998,3,high_school
MIN,Florida,1998,4,high_school
MIN,Tennessee,1998,1,high_school
MIN,Louisiana,1998,3,high_school
MIN,Minnesota,1998,1,high_school
MIN,Illinois,1998,1,high_school
MIN,North Carolina,1998,2,high_school
MIN,New York,1998,2,high_school
MIN,Virginia,1998,1,high_school
MIN,Oregon,1998,1,high_school
MIN,Michigan,1998,1,high_school
MIN,South Carolina,1998,1,high_school
MIN,Iowa,1998,1,high_school
MIN,Arizona,1998,1,high_school
MIN,Indiana,1999,1,birth
MIN,West Virginia,1999,2,birth
MIN,North Dakota,1999,1,birth
MIN,North Carolina,1999,4,birth
MIN,Maryland,1999,1,birth
MIN,Ohio,1999,5,birth
MIN,Pennsylvania,1999,3,birth
MIN,Alabama,1999,2,birth
MIN,California,1999,4,birth
MIN,Louisiana,1999,6,birth
MIN,South Carolina,1999,2,birth
MIN,Tennessee,1999,1,birth
MIN,Florida,1999,3,birth
MIN,Mississippi,1999,1,birth
MIN,Minnesota,1999,2,birth
MIN,Georgia,1999,2,birth
MIN,Oregon,1999,1,birth
MIN,Wyoming,1999,1,birth
MIN,Virginia,1999,1,birth
MIN,Texas,1999,2,birth
MIN,Iowa,1999,1,birth
MIN,Arizona,1999,1,birth
MIN,Pennsylvania,1999,3,high_school
MIN,West Virginia,1999,2,high_school
MIN,North Dakota,1999,1,high_school
MIN,North Carolina,1999,4,high_school
MIN,California,1999,5,high_school
MIN,Ohio,1999,4,high_school
MIN,Alabama,1999,2,high_school
MIN,Indiana,1999,1,high_school
MIN,Louisiana,1999,6,high_school
MIN,South Carolina,1999,2,high_school
MIN,Tennessee,1999,1,high_school
MIN,Florida,1999,3,high_school
MIN,Minnesota,1999,2,high_school
MIN,Idaho,1999,1,high_school
MIN,Washington,1999,1,high_school
MIN,Georgia,1999,2,high_school
MIN,Wyoming,1999,1,high_school
MIN,Virginia,1999,1,high_school
MIN,Oregon,1999,1,high_school
MIN,Mississippi,1999,1,high_school
MIN,Texas,1999,2,high_school
MIN,Iowa,1999,1,high_school
MIN,Arizona,1999,1,high_school
MIN,West Virginia,2000,1,birth
MIN,North Dakota,2000,1,birth
MIN,North Carolina,2000,1,birth
MIN,Maryland,2000,1,birth
MIN,Florida,2000,3,birth
MIN,Ohio,2000,6,birth
MIN,Minnesota,2000,3,birth
MIN,Oregon,2000,2,birth
MIN,Texas,2000,3,birth
MIN,Alabama,2000,3,birth
MIN,Indiana,2000,1,birth
MIN,California,2000,6,birth
MIN,Louisiana,2000,6,birth
MIN,Tennessee,2000,1,birth
MIN,Iowa,2000,1,birth
MIN,Washington,2000,1,birth
MIN,Michigan,2000,2,birth
MIN,Illinois,2000,1,birth
MIN,Pennsylvania,2000,1,birth
MIN,Kentucky,2000,1,birth
MIN,Wyoming,2000,1,birth
MIN,Virginia,2000,1,birth
MIN,Mississippi,2000,1,birth
MIN,New York,2000,1,birth
MIN,Georgia,2000,1,birth
MIN,South Carolina,2000,1,birth
MIN,West Virginia,2000,1,high_school
MIN,North Dakota,2000,1,high_school
MIN,North Carolina,2000,1,high_school
MIN,California,2000,7,high_school
MIN,Florida,2000,3,high_school
MIN,Ohio,2000,5,high_school
MIN,Minnesota,2000,3,high_school
MIN,Oregon,2000,2,high_school
MIN,Texas,2000,3,high_school
MIN,Alabama,2000,3,high_school
MIN,Louisiana,2000,6,high_school
MIN,Tennessee,2000,1,high_school
MIN,Iowa,2000,1,high_school
MIN,Maryland,2000,1,high_school
MIN,Washington,2000,1,high_school
MIN,Michigan,2000,2,high_school
MIN,Illinois,2000,1,high_school
MIN,Pennsylvania,2000,1,high_school
MIN,Kentucky,2000,1,high_school
MIN,Wyoming,2000,1,high_school
MIN,Virginia,2000,1,high_school
MIN,Mississippi,2000,1,high_school
MIN,New York,2000,1,high_school
MIN,Georgia,2000,1,high_school
MIN,South Carolina,2000,1,high_school
MIN,West Virginia,2001,1,birth
MIN,Iowa,2001,2,birth
MIN,Wisconsin,2001,2,birth
MIN,North Dakota,2001,1,birth
MIN,Georgia,2001,4,birth
MIN,North Carolina,2001,1,birth
MIN,Maryland,2001,1,birth
MIN,Florida,2001,3,birth
MIN,Missouri,2001,1,birth
MIN,Oregon,2001,2,birth
MIN,Alabama,2001,2,birth
MIN,Indiana,2001,1,birth
MIN,Colorado,2001,1,birth
MIN,Louisiana,2001,3,birth
MIN,California,2001,4,birth
MIN,Minnesota,2001,3,birth
MIN,Washington,2001,1,birth
MIN,Utah,2001,1,birth
MIN,Hawaii,2001,1,birth
MIN,Texas,2001,5,birth
MIN,Ohio,2001,3,birth
MIN,Pennsylvania,2001,2,birth
MIN,Kentucky,2001,1,birth
MIN,Illinois,2001,1,birth
MIN,New York,2001,1,birth
MIN,Michigan,2001,1,birth
MIN,South Carolina,2001,1,birth
MIN,Virginia,2001,1,birth
MIN,West Virginia,2001,1,high_school
MIN,Pennsylvania,2001,2,high_school
MIN,Florida,2001,3,high_school
MIN,Wisconsin,2001,2,high_school
MIN,North Dakota,2001,1,high_school
MIN,Georgia,2001,4,high_school
MIN,North Carolina,2001,2,high_school
MIN,California,2001,5,high_school
MIN,Missouri,2001,1,high_school
MIN,Oregon,2001,2,high_school
MIN,Alabama,2001,2,high_school
MIN,Texas,2001,5,high_school
MIN,Colorado,2001,1,high_school
MIN,Louisiana,2001,3,high_school
MIN,Maryland,2001,1,high_school
MIN,Minnesota,2001,3,high_school
MIN,Washington,2001,1,high_school
MIN,Ohio,2001,2,high_school
MIN,Kentucky,2001,1,high_school
MIN,Illinois,2001,1,high_school
MIN,New York,2001,1,high_school
MIN,Michigan,2001,1,high_school
MIN,South Carolina,2001,1,high_school
MIN,Virginia,2001,1,high_school
MIN,Mississippi,2013,1,birth
MIN,Texas,2013,9,birth
MIN,California,2013,8,birth
MIN,Alabama,2013,1,birth
MIN,Michigan,2013,4,birth
MIN,Hawaii,2013,1,birth
MIN,New Jersey,2013,2,birth
MIN,Florida,2013,6,birth
MIN,Illinois,2013,1,birth
MIN,Arkansas,2013,2,birth
MIN,Missouri,2013,2,birth
MIN,South Dakota,2013,1,birth
MIN,Pennsylvania,2013,2,birth
MIN,Utah,2013,1,birth
MIN,New York,2013,1,birth
MIN,Minnesota,2013,2,birth
MIN,Ohio,2013,1,birth
MIN,Georgia,2013,1,birth
MIN,Tennessee,2013,1,birth
MIN,South Carolina,2013,1,birth
MIN,Maryland,2013,1,birth
MIN,North Carolina,2013,1,birth
MIN,Virginia,2013,2,birth
MIN,Arizona,2013,1,birth
MIN,Oregon,2013,1,birth
MIN,Nebraska,2013,1,birth
MIN,Louisiana,2013,1,birth
MIN,Mississippi,2013,1,high_school
MIN,Texas,2013,8,high_school
MIN,California,2013,9,high_school
MIN,Alabama,2013,1,high_school
MIN,Michigan,2013,4,high_school
MIN,Colorado,2013,1,high_school
MIN,New Jersey,2013,2,high_school
MIN,Florida,2013,6,high_school
MIN,Illinois,2013,1,high_school
MIN,Arkansas,2013,2,high_school
MIN,Missouri,2013,2,high_school
MIN,South Dakota,2013,1,high_school
MIN,Pennsylvania,2013,2,high_school
MIN,Utah,2013,1,high_school
MIN,Connecticut,2013,1,high_school
MIN,Minnesota,2013,2,high_school
MIN,Ohio,2013,1,high_school
MIN,Georgia,2013,1,high_school
MIN,Tennessee,2013,1,high_school
MIN,South Carolina,2013,1,high_school
MIN,Maryland,2013,1,high_school
MIN,North Carolina,2013,1,high_school
MIN,Virginia,2013,2,high_school
MIN,Arizona,2013,1,high_school
MIN,Nebraska,2013,1,high_school
MIN,Louisiana,2013,1,high_school
MIN,Indiana,2015,2,birth
MIN,Kentucky,2015,1,birth
MIN,Texas,2015,3,birth
MIN,Washington,2015,1,birth
MIN,Georgia,2015,3,birth
MIN,California,2015,4,birth
MIN,Tennessee,2015,2,birth
MIN,Florida,2015,4,birth
MIN,Wisconsin,2015,1,birth
MIN,Kansas,2015,2,birth
MIN,South Dakota,2015,1,birth
MIN,New York,2015,1,birth
MIN,Pennsylvania,2015,2,birth
MIN,Ohio,2015,3,birth
MIN,Utah,2015,1,birth
MIN,Alabama,2015,1,birth
MIN,Louisiana,2015,1,birth
MIN,Minnesota,2015,2,birth
MIN,Michigan,2015,3,birth
MIN,New Jersey,2015,2,birth
MIN,Virginia,2015,2,birth
MIN,South Carolina,2015,2,birth
MIN,Arkansas,2015,1,birth
MIN,Arizona,2015,1,birth
MIN,Maryland,2015,1,birth
MIN,Oregon,2015,1,birth
MIN,Illinois,2015,1,birth
MIN,Nebraska,2015,1,birth
MIN,Mississippi,2015,1,birth
MIN,Missouri,2015,1,high_school
MIN,Kentucky,2015,1,high_school
MIN,Texas,2015,3,high_school
MIN,Washington,2015,1,high_school
MIN,Georgia,2015,3,high_school
MIN,California,2015,5,high_school
MIN,Tennessee,2015,2,high_school
MIN,Florida,2015,4,high_school
MIN,Wisconsin,2015,1,high_school
MIN,Kansas,2015,2,high_school
MIN,South Dakota,2015,1,high_school
MIN,New York,2015,1,high_school
MIN,Pennsylvania,2015,2,high_school
MIN,Ohio,2015,3,high_school
MIN,Utah,2015,1,high_school
MIN,Alabama,2015,1,high_school
MIN,Louisiana,2015,1,high_school
MIN,Minnesota,2015,2,high_school
MIN,Michigan,2015,3,high_school
MIN,New Jersey,2015,2,high_school
MIN,Virginia,2015,2,high_school
MIN,South Carolina,2015,2,high_school
MIN,Arkansas,2015,1,high_school
MIN,Arizona,2015,1,high_school
MIN,Maryland,2015,1,high_school
MIN,North Carolina,2015,1,high_school
MIN,Illinois,2015,1,high_school
MIN,Nebraska,2015,1,high_school
MIN,Mississippi,2015,1,high_school
MIN,Kentucky,2016,1,birth
MIN,Florida,2016,6,birth
MIN,Texas,2016,4,birth
MIN,Oklahoma,2016,2,birth
MIN,California,2016,4,birth
MIN,Tennessee,2016,2,birth
MIN,Wisconsin,2016,1,birth
MIN,Illinois,2016,1,birth
MIN,Kansas,2016,2,birth
MIN,South Dakota,2016,1,birth
MIN,New York,2016,1,birth
MIN,Pennsylvania,2016,2,birth
MIN,Ohio,2016,3,birth
MIN,Utah,2016,1,birth
MIN,Michigan,2016,5,birth
MIN,Alabama,2016,2,birth
MIN,Indiana,2016,1,birth
MIN,Mississippi,2016,1,birth
MIN,Minnesota,2016,3,birth
MIN,New Jersey,2016,2,birth
MIN,Georgia,2016,2,birth
MIN,South Carolina,2016,2,birth
MIN,Arkansas,2016,1,birth
MIN,Colorado,2016,1,birth
MIN,North Carolina,2016,1,birth
MIN,Arizona,2016,1,birth
MIN,Maryland,2016,1,birth
MIN,Virginia,2016,1,birth
MIN,Kentucky,2016,1,high_school
MIN,Florida,2016,6,high_school
MIN,Texas,2016,4,high_school
MIN,Oklahoma,2016,2,high_school
MIN,California,2016,4,high_school
MIN,Tennessee,2016,2,high_school
MIN,Wisconsin,2016,1,high_school
MIN,Illinois,2016,1,high_school
MIN,Kansas,2016,2,high_school
MIN,South Dakota,2016,1,high_school
MIN,New York,2016,1,high_school
MIN,Pennsylvania,2016,2,high_school
MIN,Ohio,2016,3,high_school
MIN,Utah,2016,1,high_school
MIN,Michigan,2016,5,high_school
MIN,Alabama,2016,2,high_school
MIN,Georgia,2016,2,high_school
MIN,Minnesota,2016,3,high_school
MIN,New Jersey,2016,2,high_school
MIN,South Carolina,2016,2,high_school
MIN,Arkansas,2016,1,high_school
MIN,Colorado,2016,1,high_school
MIN,North Carolina,2016,1,high_school
MIN,Arizona,2016,1,high_school
MIN,Maryland,2016,1,high_school
MIN,Virginia,2016,1,high_school
MIN,Mississippi,2016,1,high_school
MIN,Florida,2017,6,birth
MIN,Texas,2017,4,birth
MIN,Oklahoma,2017,2,birth
MIN,New Jersey,2017,1,birth
MIN,California,2017,2,birth
MIN,South Dakota,2017,1,birth
MIN,Tennessee,2017,2,birth
MIN,Wisconsin,2017,1,birth
MIN,Illinois,2017,1,birth
MIN,New York,2017,1,birth
MIN,Indiana,2017,1,birth
MIN,Minnesota,2017,3,birth
MIN,Kansas,2017,2,birth
MIN,Georgia,2017,2,birth
MIN,Ohio,2017,1,birth
MIN,Michigan,2017,1,birth
MIN,Oregon,2017,1,birth
MIN,Arkansas,2017,1,birth
MIN,Colorado,2017,1,birth
MIN,North Carolina,2017,1,birth
MIN,Arizona,2017,1,birth
MIN,Maryland,2017,1,birth
MIN,Virginia,2017,1,birth
MIN,Mississippi,2017,1,birth
MIN,Florida,2017,5,high_school
MIN,Texas,2017,4,high_school
MIN,Oklahoma,2017,2,high_school
MIN,South Carolina,2017,1,high_school
MIN,California,2017,2,high_school
MIN,South Dakota,2017,1,high_school
MIN,Tennessee,2017,2,high_school
MIN,Wisconsin,2017,1,high_school
MIN,Illinois,2017,1,high_school
MIN,New York,2017,2,high_school
MIN,Minnesota,2017,3,high_school
MIN,Kansas,2017,2,high_school
MIN,Georgia,2017,2,high_school
MIN,Ohio,2017,1,high_school
MIN,Michigan,2017,1,high_school
MIN,Oregon,2017,1,high_school
MIN,Arkansas,2017,1,high_school
MIN,Colorado,2017,1,high_school
MIN,North Carolina,2017,1,high_school
MIN,Arizona,2017,1,high_school
MIN,Maryland,2017,1,high_school
MIN,Virginia,2017,1,high_school
MIN,Mississippi,2017,1,high_school
MIN,California,1970,4,birth
MIN,Wisconsin,1970,3,birth
MIN,Missouri,1970,1,birth
MIN,Texas,1970,4,birth
MIN,Illinois,1970,3,birth
MIN,North Dakota,1970,1,birth
MIN,Oklahoma,1970,1,birth
MIN,Maryland,1970,1,birth
MIN,Ohio,1970,5,birth
MIN,Nebraska,1970,1,birth
MIN,Mississippi,1970,1,birth
MIN,New Jersey,1970,2,birth
MIN,Pennsylvania,1970,2,birth
MIN,Louisiana,1970,1,birth
MIN,Kentucky,1970,1,birth
MIN,North Carolina,1970,2,birth
MIN,Washington,1970,1,birth
MIN,Michigan,1970,3,birth
MIN,Georgia,1970,1,birth
MIN,Arkansas,1970,1,birth
MIN,Iowa,1970,1,birth
MIN,Florida,1970,1,birth
MIN,Indiana,1970,1,birth
MIN,West Virginia,1970,1,birth
MIN,California,1970,7,high_school
MIN,Wisconsin,1970,3,high_school
MIN,Illinois,1970,2,high_school
MIN,Texas,1970,4,high_school
MIN,Minnesota,1970,1,high_school
MIN,Oklahoma,1970,1,high_school
MIN,Ohio,1970,3,high_school
MIN,Nebraska,1970,1,high_school
MIN,Tennessee,1970,1,high_school
MIN,New Jersey,1970,2,high_school
MIN,Pennsylvania,1970,2,high_school
MIN,Louisiana,1970,1,high_school
MIN,North Carolina,1970,1,high_school
MIN,North Dakota,1970,1,high_school
MIN,Michigan,1970,3,high_school
MIN,Georgia,1970,1,high_school
MIN,Arkansas,1970,1,high_school
MIN,Iowa,1970,1,high_school
MIN,Florida,1970,1,high_school
MIN,Indiana,1970,1,high_school
MIN,West Virginia,1970,1,high_school
MIN,California,1971,2,birth
MIN,Kentucky,1971,2,birth
MIN,Minnesota,1971,2,birth
MIN,Illinois,1971,3,birth
MIN,North Dakota,1971,1,birth
MIN,Massachusetts,1971,1,birth
MIN,Oklahoma,1971,1,birth
MIN,Maryland,1971,1,birth
MIN,Nebraska,1971,1,birth
MIN,Mississippi,1971,1,birth
MIN,Michigan,1971,4,birth
MIN,Pennsylvania,1971,2,birth
MIN,Ohio,1971,5,birth
MIN,Louisiana,1971,2,birth
MIN,New York,1971,2,birth
MIN,Texas,1971,2,birth
MIN,Florida,1971,1,birth
MIN,North Carolina,1971,1,birth
MIN,Wisconsin,1971,3,birth
MIN,New Jersey,1971,1,birth
MIN,Washington,1971,1,birth
MIN,Virginia,1971,1,birth
MIN,Georgia,1971,1,birth
MIN,Colorado,1971,1,birth
MIN,Arkansas,1971,1,birth
MIN,Iowa,1971,1,birth
MIN,West Virginia,1971,1,birth
MIN,California,1971,3,high_school
MIN,Ohio,1971,5,high_school
MIN,Minnesota,1971,1,high_school
MIN,Illinois,1971,2,high_school
MIN,Massachusetts,1971,1,high_school
MIN,Oklahoma,1971,1,high_school
MIN,Nebraska,1971,1,high_school
MIN,Tennessee,1971,1,high_school
MIN,Michigan,1971,4,high_school
MIN,Pennsylvania,1971,2,high_school
MIN,Louisiana,1971,2,high_school
MIN,Texas,1971,2,high_school
MIN,North Carolina,1971,1,high_school
MIN,Wisconsin,1971,3,high_school
MIN,New Jersey,1971,1,high_school
MIN,North Dakota,1971,1,high_school
MIN,Virginia,1971,2,high_school
MIN,Georgia,1971,1,high_school
MIN,Arkansas,1971,1,high_school
MIN,Mississippi,1971,1,high_school
MIN,Iowa,1971,1,high_school
MIN,West Virginia,1971,1,high_school
MIN,Florida,1971,1,high_school
MIN,Arizona,1972,1,birth
MIN,New York,1972,2,birth
MIN,Illinois,1972,2,birth
MIN,Minnesota,1972,2,birth
MIN,North Dakota,1972,1,birth
MIN,Oklahoma,1972,2,birth
MIN,Maryland,1972,1,birth
MIN,Nebraska,1972,1,birth
MIN,Mississippi,1972,1,birth
MIN,Indiana,1972,1,birth
MIN,Iowa,1972,2,birth
MIN,Pennsylvania,1972,2,birth
MIN,California,1972,2,birth
MIN,South Carolina,1972,1,birth
MIN,Ohio,1972,4,birth
MIN,Louisiana,1972,2,birth
MIN,Texas,1972,2,birth
MIN,Kentucky,1972,1,birth
MIN,Florida,1972,1,birth
MIN,North Carolina,1972,1,birth
MIN,Wisconsin,1972,3,birth
MIN,Washington,1972,1,birth
MIN,Michigan,1972,3,birth
MIN,Georgia,1972,1,birth
MIN,Arkansas,1972,1,birth
MIN,West Virginia,1972,1,birth
MIN,Virginia,1972,1,birth
MIN,Arizona,1972,1,high_school
MIN,New Jersey,1972,1,high_school
MIN,Illinois,1972,1,high_school
MIN,Minnesota,1972,1,high_school
MIN,Oklahoma,1972,2,high_school
MIN,Ohio,1972,3,high_school
MIN,Nebraska,1972,1,high_school
MIN,Tennessee,1972,1,high_school
MIN,Kentucky,1972,1,high_school
MIN,Iowa,1972,2,high_school
MIN,Pennsylvania,1972,3,high_school
MIN,California,1972,5,high_school
MIN,South Carolina,1972,1,high_school
MIN,Louisiana,1972,2,high_school
MIN,Texas,1972,2,high_school
MIN,North Carolina,1972,1,high_school
MIN,Wisconsin,1972,3,high_school
MIN,North Dakota,1972,1,high_school
MIN,Michigan,1972,3,high_school
MIN,Georgia,1972,1,high_school
MIN,Arkansas,1972,1,high_school
MIN,West Virginia,1972,1,high_school
MIN,New York,1973,1,birth
MIN,Michigan,1973,4,birth
MIN,Illinois,1973,3,birth
MIN,Minnesota,1973,3,birth
MIN,Ohio,1973,2,birth
MIN,North Dakota,1973,1,birth
MIN,Oklahoma,1973,2,birth
MIN,Nebraska,1973,1,birth
MIN,Georgia,1973,2,birth
MIN,Mississippi,1973,1,birth
MIN,Indiana,1973,1,birth
MIN,Iowa,1973,2,birth
MIN,Pennsylvania,1973,2,birth
MIN,California,1973,3,birth
MIN,Maryland,1973,1,birth
MIN,South Carolina,1973,1,birth
MIN,Louisiana,1973,2,birth
MIN,Texas,1973,1,birth
MIN,Kentucky,1973,1,birth
MIN,Florida,1973,1,birth
MIN,North Carolina,1973,1,birth
MIN,Wisconsin,1973,2,birth
MIN,Washington,1973,1,birth
MIN,Virginia,1973,2,birth
MIN,New Jersey,1973,1,high_school
MIN,Michigan,1973,4,high_school
MIN,Illinois,1973,3,high_school
MIN,Minnesota,1973,2,high_school
MIN,Ohio,1973,1,high_school
MIN,Oklahoma,1973,2,high_school
MIN,Nebraska,1973,1,high_school
MIN,California,1973,4,high_school
MIN,Tennessee,1973,1,high_school
MIN,Kentucky,1973,1,high_school
MIN,Iowa,1973,2,high_school
MIN,Pennsylvania,1973,2,high_school
MIN,Maryland,1973,1,high_school
MIN,South Carolina,1973,1,high_school
MIN,Louisiana,1973,2,high_school
MIN,Georgia,1973,3,high_school
MIN,Texas,1973,1,high_school
MIN,North Carolina,1973,1,high_school
MIN,Wisconsin,1973,2,high_school
MIN,North Dakota,1973,1,high_school
MIN,Virginia,1973,1,high_school
MIN,New York,1974,1,birth
MIN,Illinois,1974,1,birth
MIN,Minnesota,1974,3,birth
MIN,Ohio,1974,3,birth
MIN,North Dakota,1974,1,birth
MIN,Oregon,1974,1,birth
MIN,California,1974,5,birth
MIN,Nebraska,1974,2,birth
MIN,Hawaii,1974,1,birth
MIN,Mississippi,1974,1,birth
MIN,Indiana,1974,1,birth
MIN,Iowa,1974,2,birth
MIN,Pennsylvania,1974,1,birth
MIN,Georgia,1974,1,birth
MIN,Louisiana,1974,2,birth
MIN,Maryland,1974,1,birth
MIN,South Carolina,1974,1,birth
MIN,Kentucky,1974,1,birth
MIN,Florida,1974,1,birth
MIN,North Carolina,1974,2,birth
MIN,Wisconsin,1974,2,birth
MIN,Washington,1974,1,birth
MIN,Michigan,1974,4,birth
MIN,Oklahoma,1974,1,birth
MIN,West Virginia,1974,1,birth
MIN,Virginia,1974,1,birth
MIN,New Jersey,1974,1,high_school
MIN,Illinois,1974,1,high_school
MIN,Minnesota,1974,2,high_school
MIN,Ohio,1974,1,high_school
MIN,Oregon,1974,1,high_school
MIN,California,1974,5,high_school
MIN,Nebraska,1974,2,high_school
MIN,Tennessee,1974,1,high_school
MIN,Kentucky,1974,1,high_school
MIN,Iowa,1974,2,high_school
MIN,Pennsylvania,1974,1,high_school
MIN,Louisiana,1974,2,high_school
MIN,Maryland,1974,1,high_school
MIN,South Carolina,1974,1,high_school
MIN,North Carolina,1974,1,high_school
MIN,Wisconsin,1974,2,high_school
MIN,Montana,1974,1,high_school
MIN,North Dakota,1974,1,high_school
MIN,Missouri,1974,1,high_school
MIN,Michigan,1974,4,high_school
MIN,Georgia,1974,1,high_school
MIN,Oklahoma,1974,1,high_school
MIN,Texas,1975,2,birth
MIN,New York,1975,1,birth
MIN,Ohio,1975,5,birth
MIN,Minnesota,1975,4,birth
MIN,Oklahoma,1975,2,birth
MIN,Oregon,1975,1,birth
MIN,California,1975,4,birth
MIN,Nebraska,1975,2,birth
MIN,Hawaii,1975,1,birth
MIN,Indiana,1975,1,birth
MIN,Pennsylvania,1975,1,birth
MIN,Georgia,1975,1,birth
MIN,Maryland,1975,1,birth
MIN,South Carolina,1975,1,birth
MIN,Louisiana,1975,1,birth
MIN,Florida,1975,2,birth
MIN,Kentucky,1975,1,birth
MIN,Illinois,1975,1,birth
MIN,North Carolina,1975,2,birth
MIN,Wisconsin,1975,2,birth
MIN,Mississippi,1975,1,birth
MIN,Washington,1975,1,birth
MIN,Michigan,1975,2,birth
MIN,Colorado,1975,1,birth
MIN,Iowa,1975,1,birth
MIN,New Jersey,1975,1,birth
MIN,Virginia,1975,1,birth
MIN,Texas,1975,2,high_school
MIN,New Jersey,1975,1,high_school
MIN,Ohio,1975,1,high_school
MIN,Minnesota,1975,3,high_school
MIN,Oklahoma,1975,2,high_school
MIN,Oregon,1975,1,high_school
MIN,California,1975,5,high_school
MIN,Nebraska,1975,2,high_school
MIN,Kentucky,1975,1,high_school
MIN,Pennsylvania,1975,1,high_school
MIN,Illinois,1975,1,high_school
MIN,Maryland,1975,1,high_school
MIN,South Carolina,1975,1,high_school
MIN,Louisiana,1975,1,high_school
MIN,Tennessee,1975,1,high_school
MIN,North Carolina,1975,1,high_school
MIN,Wisconsin,1975,2,high_school
MIN,Montana,1975,1,high_school
MIN,North Dakota,1975,1,high_school
MIN,Michigan,1975,2,high_school
MIN,Colorado,1975,1,high_school
MIN,Georgia,1975,1,high_school
MIN,Iowa,1975,1,high_school
MIN,Florida,1975,1,high_school
MIN,California,1976,5,birth
MIN,Texas,1976,2,birth
MIN,Arkansas,1976,1,birth
MIN,Oregon,1976,1,birth
MIN,Minnesota,1976,4,birth
MIN,Nebraska,1976,1,birth
MIN,Ohio,1976,4,birth
MIN,Hawaii,1976,1,birth
MIN,Kansas,1976,1,birth
MIN,Indiana,1976,1,birth
MIN,Pennsylvania,1976,1,birth
MIN,Maryland,1976,1,birth
MIN,Louisiana,1976,2,birth
MIN,Florida,1976,2,birth
MIN,Kentucky,1976,1,birth
MIN,North Carolina,1976,3,birth
MIN,Illinois,1976,1,birth
MIN,Wisconsin,1976,2,birth
MIN,South Carolina,1976,1,birth
MIN,Michigan,1976,1,birth
MIN,Colorado,1976,1,birth
MIN,Georgia,1976,1,birth
MIN,Iowa,1976,1,birth
MIN,Virginia,1976,1,birth
MIN,California,1976,5,high_school
MIN,Texas,1976,2,high_school
MIN,Arkansas,1976,1,high_school
MIN,Washington,1976,1,high_school
MIN,Illinois,1976,2,high_school
MIN,Minnesota,1976,3,high_school
MIN,Nebraska,1976,1,high_school
MIN,Ohio,1976,1,high_school
MIN,Kentucky,1976,1,high_school
MIN,Pennsylvania,1976,1,high_school
MIN,Maryland,1976,1,high_school
MIN,Louisiana,1976,2,high_school
MIN,Tennessee,1976,1,high_school
MIN,North Carolina,1976,2,high_school
MIN,Wisconsin,1976,2,high_school
MIN,South Carolina,1976,1,high_school
MIN,Missouri,1976,1,high_school
MIN,Michigan,1976,1,high_school
MIN,Colorado,1976,1,high_school
MIN,Georgia,1976,1,high_school
MIN,Iowa,1976,1,high_school
MIN,Mississippi,2012,1,birth
